Data Through Date,Project ID,Interconnection Date,Utility,City/Town,County,ZIP Code,Division,Substation,Circuit ID,Storage Type,Developer,Metering Method,Energy Storage System Size (kWac),Georeference
12/31/2023,481437,02/01/2023,National Grid,MANLIUS,Onondaga,13104,011-Syracuse,SOUTHWOOD 244,36_11_24452,Battery,Adrian Glidden (Alternative Power Solutions of NY),NM,25,POINT (-75.98119 43.003055)
12/31/2023,PAM-2019-61690,07/01/2020,PSEGLI,Westhampton Beach,Suffolk,11978,,,9AU4H4,Battery,Sunation Solar Systems,NM,10,POINT (-72.6446981 40.8151339)
12/31/2023,DGINT-07981,04/08/2019,O&R,NEW CITY,Rockland,10956,East,Snake Hill Road,24-1-13,Battery,SolarCity,NM,5,POINT (-73.989275 41.142165)
12/31/2023,PAM-2021-164396,06/06/2022,PSEGLI,PT JEFFERSN,Suffolk,11777,,,8F706,Battery,"EmPower CES, LLC",NM,5,POINT (-73.067925 40.940485)
12/31/2023,18951,04/28/2022,NYSEG,Cochecton,Sullivan,12726,Liberty,NYS-FOSTERDALE 108,2401276,Battery,Kasselman Solar,NM,6.9,POINT (-75.0588894 41.7072887)
12/31/2023,SDG-46083,02/09/2023,Con Ed,Pelham,Westchester,10803,CENY-W,Washington_St,105U3,Battery,Trinity Solar,NM,5.1,POINT (-73.8073819 40.9030544)
12/31/2023,PAM-2020-85185,09/09/2021,PSEGLI,Oceanside,Nassau,11572,,,2WB596,Battery,EmPower  Solar,NM,5,POINT (-73.63933 40.640335)
12/31/2023,PAM-2017-48206,05/08/2019,PSEGLI,Central Islip,Suffolk,11722,,,7S7P7,Battery,Solar City,NM,10,POINT (-73.21059 40.78255)
12/31/2023,SDG-36841,02/10/2022,Con Ed,Mount Kisco,Westchester,10549,CENY-W,Millwood_West,Byram - 1,Battery,SolarCity,NM,5,POINT (-73.7266393 41.2068937)
12/31/2023,PAM-2021-167216,10/10/2022,PSEGLI,VALLEY STRM,Nassau,11580,,,2AB526,Battery,Venture Solar,NM,3.84,POINT (-73.70947 40.670895)
12/31/2023,DGINT-10284,03/09/2021,O&R,UPPER GRANDVIEW,Rockland,10960,East,Orangeburg (Glenshaw),54-4-13,Battery,SolarCity,NM,20,POINT (-73.92278 41.09404)
12/31/2023,19423,09/20/2022,NYSEG,MONTICELLO,Sullivan,12701,Liberty,NYS-SACKETT LAKE 020,2402820,Battery,Solar City Corp DBA Tesla,NM,11.6,POINT (-74.6919539 41.6509428)
12/31/2023,PAM-2021-93290,06/22/2021,PSEGLI,East Hampton,Suffolk,11937,,,9E991,Battery,sunation,NM,10,POINT (-72.1866703 40.9679047)
12/31/2023,SDG-25467,02/03/2021,Con Ed,YONKERS,Westchester,10710,CENY-W,Rockview,17U3,Battery,Sunrun Inc,NM,5,POINT (-73.839565 40.9585)
12/31/2023,PAM-2022-186873,10/20/2022,PSEGLI,E NORTHPORT,Suffolk,11731,,,6P5H4,Battery,"Tesla, Inc.",NM,5,POINT (-73.325935 40.879025)
12/31/2023,LDG-01323,03/05/2022,Con Ed,Maspeth,Queens,11378,CENY-Q,Glendale,MA NWK,Battery,GI Energy,,1000,POINT (-73.895395 40.72665)
12/31/2023,DGINT-12542,01/25/2023,O&R,WARWICK,Orange,10990,Central,Wisner,80-2-13,Battery,Sunrun Inc,NM,13.7,POINT (-74.358345 41.25477)
12/31/2023,SDG-64633,11/22/2023,Con Ed,West Harrison,Westchester,10604,CENY-W,Grasslands,SD41,Battery,Tesla,NM,10,POINT (-73.75045 41.040095)
12/31/2023,20873,03/08/2023,RGE,WILLIAMSON,Wayne,14589,Sodus,0208LS0242-CTY RD 107 N of RTE 104,0208LS0242,Battery,SED dba GreenSpark Solar,NM,5,POINT (-77.18993 43.227735)
12/31/2023,PAM-2021-145062,01/20/2022,PSEGLI,SEA CLIFF,Nassau,11579,,,4GH187,Battery,"EmPower CES, LLC",NM,10,POINT (-73.64447 40.84606)
12/31/2023,18921,04/26/2022,RGE,STERLING,Cayuga,13156,Sodus,0198LS5114-Corner RTE 104 & 38,0198LS5114,Battery,"PLUGPV, LLC",NM,4.5,POINT (-76.703585 43.31597)
12/31/2023,CH-11587,11/06/2019,Central Hudson,Stone Ridge,Ulster,12484,Kingston,High Falls,3023,Battery,Suncommon,NM,5,POINT (-74.13805 41.85409)
12/31/2023,CH-15089,02/08/2023,Central Hudson,Cornwall,Orange,12518,Newburgh,Bethlehem Rd,4094,Battery,ConEdison Solutions,NM,7.6,POINT (-74.0363544 41.4371217)
12/31/2023,PAM-2022-201551,06/09/2022,PSEGLI,ST JAMES,Suffolk,11780,,,6L969,Battery,"Tesla, Inc.",NM,10,POINT (-73.154595 40.881155)
12/31/2023,184239,09/07/2018,National Grid,NEW WOODSTOCK,Madison,13122,011 - Syracuse,DELPHI 262,36_11_26253,Battery,Chad Stoltzfus (Paradise Energy Solutions),NM,12.6,POINT (-75.8578194 42.8489784)
12/31/2023,15840,11/25/2020,NYSEG,BALDWIN PLACE,Westchester,10505,Brewster,NYS-UNION VALLEY 431,1107731,Battery,Solar City Corp DBA Tesla,NM,11.6,POINT (-73.758206186 41.344491035)
12/31/2023,PAM-2021-132121,11/02/2021,PSEGLI,WADING RIV,Suffolk,11792,,,8DR641,Battery,Long Island Power Solutions,NM,6.7,POINT (-72.81421 40.96054)
12/31/2023,PAM-2022-182988,04/12/2022,PSEGLI,MONTAUK,Suffolk,11954,,,9HH941,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-71.946795 41.03525)
12/31/2023,SDG-35676,02/25/2022,Con Ed,Elmsford,Westchester,10523,CENY-W,Elmsford_No.2,12W83,Battery,Sunrun Inc,NM,5,POINT (-73.817175 41.05446)
12/31/2023,CH-15557,08/04/2022,Central Hudson,Rock Tavern,Orange,12575,Newburgh,Bethlehem Rd,4097,Battery,"Tesla Energy Operations, Inc",NM,12.6,POINT (-74.12662 41.473395)
12/31/2023,PAM-2022-255868,01/18/2023,PSEGLI,PT JEFFERSN,Suffolk,11777,,,8QR912,Battery,Long Island Power Solutions,NM,13.4,POINT (-73.067925 40.940485)
12/31/2023,CH-14878,04/01/2022,Central Hudson,Port Ewen,Ulster,12466,Kingston,Boulevard,1012,Battery,SunCommon,NM,5,POINT (-73.977862 41.9071706)
12/31/2023,DGINT-10382,04/07/2021,O&R,SOUTH NYACK,Rockland,10960,East,Orangeburg,54-4-13,Battery,SolarCity,NM,5,POINT (-73.923596865 41.082951583)
12/31/2023,PAM-2020-80379,02/10/2021,PSEGLI,BLUE POINT,Suffolk,11715,,,7RM1K7,Battery,Harvest Power LLC,NM,5,POINT (-73.0340633 40.7513276)
12/31/2023,PAM-2020-84518,06/28/2021,PSEGLI,ROSLYN,Nassau,11576,,,4B113,Battery,Premier Solar Solultions._ LLC,NM,6.7,POINT (-73.66226 40.798505)
12/31/2023,CH-10479,06/18/2019,Central Hudson,W Shokan,Ulster,12494,Kingston,Woodstock,3011,Battery,Tesla,NM,5,POINT (-74.2822503 41.9680117)
12/31/2023,PAM-2021-154658,02/09/2022,PSEGLI,SYOSSET,Nassau,11791,,,5B219,Battery,"Tesla, Inc.",NM,5,POINT (-73.499645 40.823605)
12/31/2023,20105,11/11/2022,RGE,ROCHESTER,Monroe,14612,Canandaigua,0069RO5159-512 Long Pond RD,0069RO5159,Battery,Solar City Corp DBA Tesla,NM,17.411,POINT (-77.613775 43.25403)
12/31/2023,19656,06/28/2022,NYSEG,KEUKA PARK,Yates,14478,Geneva,NYS-FLAT ST 597,4203897,Battery,Finger Lakes Power Systems,NM,6.7,POINT (-77.1327074 42.5952836)
12/31/2023,SDG-06473,02/13/2020,Con Ed,Elmsford,Westchester,10523,CENY-W,Elmsford_No.2,TARYTN2,Battery,Stem Inc.,,18,POINT (-73.817175 41.05446)
12/31/2023,378001,10/06/2021,National Grid,WATERTOWN,Jefferson,13601,013 - Watertown,INDIAN RIVER 323,36_13_32356,Battery,Frederick Proven (Proven Energy Systems),NM,5,POINT (-75.9049969 43.9757948)
12/31/2023,SDG-02683,11/09/2017,Con Ed,Yorktown Heights,Westchester,10598,CENY-W,Millwood_West,7W44,Battery,SolarCity,NM,15,POINT (-73.780545 41.271985)
12/31/2023,SDG-32478,07/07/2021,Con Ed,Valhalla,Westchester,10595,CENY-W,Grasslands,Pleasantville - 1,Battery,SolarCity,NM,20,POINT (-73.7763899 41.075955)
12/31/2023,SDG-51162,05/25/2023,Con Ed,Hartsdale,Westchester,10530,CENY-W,White_Plains,24U3,Battery,New York Power Solutions,NM,7.6,POINT (-73.7949027 41.0235515)
12/31/2023,CH-16193,01/19/2023,Central Hudson,Cragsmoor,Ulster,12420,Kingston,Greenfield Rd,3078,Battery,Tesla Energy Operations Inc.,NM,12.6,POINT (-74.38408 41.67133)
12/31/2023,PAM-2017-49856,05/04/2018,PSEGLI,New Hyde Park,Nassau,11040,,,4S134,Battery,Solar City,NM,10,POINT (-73.665365 40.74155)
12/31/2023,CH-17477,06/23/2023,Central Hudson,Cornwall Hdsn,Orange,12520,Newburgh,Union Ave,4043,Battery,Superior Solar USA,NM,3.84,POINT (-74.0186162 41.4422192)
12/31/2023,PAM-2020-83901,12/22/2021,PSEGLI,Hewlett,Nassau,11557,,,2R431,Battery,TESLA,NM,10,POINT (-73.70082 40.64047)
12/31/2023,PAM-2021-132218,12/20/2021,PSEGLI,DIX HILLS,Suffolk,11746,,,6BR2N2,Battery,SUNation Solar Systems Inc.,NM,15,POINT (-73.410015 40.8429)
12/31/2023,DGINT-10820,09/23/2021,O&R,FLORIDA,Orange,10921,Central,Chester,63-8-13,Battery,Sunrun Inc,NM,6,POINT (-74.357285 41.333585)
12/31/2023,SDG-38935,08/03/2022,Con Ed,Chappaqua,Westchester,10514,CENY-W,Millwood_West,85U4,Battery,Sunrun Inc,NM,10,POINT (-73.7697493 41.1567477)
12/31/2023,21716,07/05/2023,NYSEG,Chatham,Columbia,12037,Mechanicville,NYS-KLINE KILL 631,1205403,Battery,Hudson River Renewables LLC,NM,12,POINT (-73.599105 42.359395)
12/31/2023,PAM-2019-74363,11/17/2020,PSEGLI,Water Mill,Suffolk,11976,,,9DF2K6,Battery,GreenLogic LLC,NM,25,POINT (-72.3572856 40.9055784)
12/31/2023,DGINT-12377,02/13/2023,O&R,WARWICK,Orange,10990,Central,Wisner,80-1-13,Battery,Sunrun Inc,NM,13.7,POINT (-74.358345 41.25477)
12/31/2023,DGINT-13428,07/21/2023,O&R,WARWICK,Orange,10990,Central,Wisner,80-4-13,Battery,Sunrun Inc,NM,7.6,POINT (-74.358345 41.25477)
12/31/2023,PAM-2021-87383,08/10/2021,PSEGLI,Coram,Suffolk,11727,,,8RR931,Battery,tesla,NM,10,POINT (-72.9914 40.899685)
12/31/2023,453646,12/28/2022,National Grid,GREAT VALLEY,Cattaraugus,14741,010-Olean,VALLEY 44,36_10_4457,Battery,"Carrie Cosentino (Solar Liberty Energy Systems, In",NM,6.8,POINT (-78.6370519 42.2207362)
12/31/2023,21600,07/20/2023,NYSEG,Pine Bush,Ulster,12566,Liberty,NYS-WALDEN 358,2403658,Battery,Solar City Corp DBA Tesla,NM,10,POINT (-74.299665 41.608545)
12/31/2023,CH-16074,11/10/2022,Central Hudson,Wappingers Falls,Dutchess,12590,Fishkill,Myers Corners,8046,Battery,"Sunrun Installation Services, Inc.",NM,5,POINT (-73.915605 41.597195)
12/31/2023,460226,04/20/2023,National Grid,CLINTON,Oneida,13323,017-Utica,CLINTON 604,36_17_60453,Battery,Justin Bonds (Tesla Energy Operation Inc),NM,15.2,POINT (-75.38455 43.04923)
12/31/2023,PAM-2021-148983,02/02/2022,PSEGLI,DIX HILLS,Suffolk,11746,,,7B701,Battery,Solar Dad and Sons Inc.,NM,7.68,POINT (-73.410015 40.8429)
12/31/2023,PAM-2017-46276,10/06/2017,PSEGLI,Massapequa,Nassau,11758,,,7J864,Battery,Solar City,NM,5,POINT (-73.474285 40.680415)
12/31/2023,CH-18542,12/13/2023,Central Hudson,Kerhonkson,Ulster,12446,Kingston,Kerhonkson,3082,Battery,"Solar Alchemy, Inc.",NM,9,POINT (-74.2954183 41.7780786)
12/31/2023,PAM-2021-106609,08/12/2021,PSEGLI,HAUPPAUGE,Suffolk,11788,,,7ZM834,Battery,"Sunrun, Inc.",NM,15,POINT (-73.25405 40.816575)
12/31/2023,CH-17030,11/06/2023,Central Hudson,Stanfordville,Dutchess,12581,Poughkeepsie,Stanfordville,7072,Battery,SunCommon,NM,10,POINT (-73.714096 41.8665008)
12/31/2023,18979,11/09/2022,NYSEG,Windham,Greene,12496,Oneonta,NYS-WINDHAM 241,2308241,Battery,Solar City Corp DBA Tesla,NM,5,POINT (-74.2480702 42.3081143)
12/31/2023,DGINT-12644,02/13/2023,O&R,WARWICK,Orange,10990,Central,Wisner,80-2-13,Battery,Sunrun Inc,NM,15.2,POINT (-74.358345 41.25477)
12/31/2023,SDG-32601,09/22/2021,Con Ed,White Plains,Westchester,10603,CENY-W,Elmsford_No.2,62U2,Battery,Sunrun Inc,NM,5,POINT (-73.776322 41.0540848)
12/31/2023,PAM-2021-139541,12/17/2021,PSEGLI,FARMNGVILLE,Suffolk,11738,,,8E825,Battery,Long Island Power Solutions,NM,6.7,POINT (-73.0330957 40.8304008)
12/31/2023,PAM-2022-206419,10/18/2022,PSEGLI,HEMPSTEAD,Nassau,11550,,,4K020,Battery,"Trinity Solar, Inc.",NM,10,POINT (-73.623055 40.710965)
12/31/2023,PAM-2021-144927,01/04/2023,PSEGLI,SHIRLEY,Suffolk,11967,,,8WF1H7,Battery,"Sunrun, Inc.",NM,5,POINT (-72.86778 40.801335)
12/31/2023,CH-10625,04/11/2019,Central Hudson,Athens,Greene,12015,Catskill,Coxsackie,1074,Battery,Tesla,NM,5,POINT (-73.8127385 42.2632485)
12/31/2023,DGINT-12990,11/14/2023,O&R,MONROE,Orange,10950,Central,Monroe,61-8-13,Battery,Other,NM,4.608,POINT (-74.188885 41.33131)
12/31/2023,DGINT-11032,12/08/2021,O&R,NEW CITY,Rockland,10956,East,New Hempstead,45-6-13,Battery,Sunrun Inc,NM,6,POINT (-73.989275 41.142165)
12/31/2023,PAM-2021-86540,04/13/2021,PSEGLI,SYOSSET,Nassau,11791,,,5K144,Battery,NY State Solar,NM,7.6,POINT (-73.499645 40.823605)
12/31/2023,DGINT-11382,05/11/2022,O&R,SPARROW BUSH,Orange,12780,West,Deerpark,18-1-13,Battery,Other,NM,6.09,POINT (-74.7313772 41.4071965)
12/31/2023,16817,03/01/2021,NYSEG,Whitney Point,Broome,13862,Binghamton,NYS-WHITNEY POINT 781,8102603,Battery,ETM Solar Works,NM,5.8,POINT (-75.97066 42.32806)
12/31/2023,CH-15183,08/02/2022,Central Hudson,New Windsor,Orange,12553,Newburgh,Bethlehem Rd,4094,Battery,"Tesla Energy Operations, Inc",NM,17.6,POINT (-74.0212876 41.4710994)
12/31/2023,SDG-33333,03/01/2022,Con Ed,Larchmont,Westchester,10538,CENY-W,Cedar_Street,20W68,Battery,Sunrun Inc,NM,5.76,POINT (-73.75585 40.929825)
12/31/2023,DGINT-10278,04/28/2021,O&R,MIDDLETOWN,Orange,10940,West,Shoemaker,41581,Battery,Sunrun Inc,NM,6.1,POINT (-74.419957 41.4452505)
12/31/2023,DGINT-12134,08/24/2023,O&R,VALLEY COTTAGE,Rockland,10989,East,Congers,22-5-13,Battery,Sunrun Inc,NM,6,POINT (-73.9454938 41.1185328)
12/31/2023,PAM-2022-186401,04/27/2022,PSEGLI,CORAM,Suffolk,11727,,,8RR931,Battery,"Tesla, Inc.",NM,10,POINT (-72.9914 40.899685)
12/31/2023,SDG-37184,07/27/2022,Con Ed,Scarsdale,Westchester,10583,CENY-W,White_Plains,23U1,Battery,SolarCity,NM,10,POINT (-73.80484 40.98258)
12/31/2023,SDG-21546,11/11/2022,Con Ed,Brooklyn,Kings,11236,CENY-BK,Bensonhurst_2,3030,Battery,"Solar Liberty Energy Systems, Inc.",NM,8,POINT (-73.905535 40.644345)
12/31/2023,SDG-62735,12/11/2023,Con Ed,Thornwood,Westchester,10594,CENY-W,Pleasantville,58U1,Battery,Tesla,NM,10,POINT (-73.77612 41.12079)
12/31/2023,19946,09/14/2022,NYSEG,Walworth,Wayne,14568,Geneva,NYS-MACEDON 602,4200102,Battery,SED dba GreenSpark Solar,NM,5.8,POINT (-77.3057469 43.1228619)
12/31/2023,PAM-2022-235983,11/04/2022,PSEGLI,PATCHOGUE,Suffolk,11772,,,8AX649,Battery,"EmPower CES, LLC",NM,15,POINT (-73.01189 40.764535)
12/31/2023,SDG-36713,01/26/2022,Con Ed,Harrison,Westchester,10528,CENY-W,Harrison,17W40,Battery,SolarCity,NM,10,POINT (-73.715252 40.9701713)
12/31/2023,CH-11815,03/17/2020,Central Hudson,Kerhonkson,Ulster,12446,Kingston,Kerhonkson,3082,Battery,PlugPV LLC,NM,5,POINT (-74.2954183 41.7780786)
12/31/2023,SDG-52136,01/27/2023,Con Ed,Larchmont,Westchester,10538,CENY-W,Cedar_Street,20W68,Battery,Tesla,NM,5,POINT (-73.75585 40.929825)
12/31/2023,SDG-29344,04/06/2021,Con Ed,Ossining,Westchester,10562,CENY-W,Ossining_West,6W67,Battery,New York Power Solutions,NM,3.4,POINT (-73.861495 41.159875)
12/31/2023,CH-16765,01/05/2023,Central Hudson,Kingston,Ulster,12401,Kingston,Hurley Ave,2094,Battery,New York State Solar Farm,NM,10,POINT (-74.002205 41.93112)
12/31/2023,CH-16131,12/07/2022,Central Hudson,Kingston,Ulster,12401,Kingston,Lincoln Park,2016,Battery,Lighthouse Solar,NM,7.68,POINT (-74.002205 41.93112)
12/31/2023,386176,12/09/2021,National Grid,TROY,Rensselaer,12180,031 - Troy,N. TROY 123,36_31_12353,Battery,"Bianca Sicari (New York State Solar Farm, Inc.)",NM,10,POINT (-73.688825 42.72628)
12/31/2023,CH-16636,02/13/2023,Central Hudson,Jewett,Greene,12444,Catskill,Hunter,2081,Battery,PlugPV,NM,10,POINT (-74.3036969 42.2656599)
12/31/2023,SDG-45938,09/29/2022,Con Ed,Port Chester,Westchester,10573,CENY-W,Harrison,KINGST2,Battery,Tesla,NM,10,POINT (-73.665175 41.00778)
12/31/2023,SDG-04992,01/16/2019,Con Ed,Ardsley,Westchester,10502,CENY-W,Elmsford_No.2,12W72,Battery,SolarCity,NM,5,POINT (-73.8402793 41.0110657)
12/31/2023,374934,12/01/2021,National Grid,SARATOGA SPRINGS,Saratoga,12866,039 - Saratoga,SARATOGA 142,36_39_14203,Battery,Toni Haviland (Apex Solar),NM,7.6,POINT (-73.786645 43.080115)
12/31/2023,PAM-2022-231446,01/24/2023,PSEGLI,LAKE RONK,Suffolk,11779,,,8A711,Battery,"Tesla, Inc.",NM,5,POINT (-73.118045 40.813995)
12/31/2023,SDG-24253,12/11/2020,Con Ed,Scarsdale,Westchester,10583,CENY-W,White_Plains,98U1,Battery,Tesla,NM,10,POINT (-73.80484 40.98258)
12/31/2023,15802,07/29/2020,NYSEG,Livingston Manor,Sullivan,12758,Liberty,NYS-JEFFERSONVILLE 111,2401611,Battery,Solar Alchemy Inc,NM,4.5,POINT (-74.826805 41.90141)
12/31/2023,269272,11/22/2023,National Grid,ALBANY,Albany,12205,030 - Albany,MCKOWNVILLE 327,36_30_32755,Battery,Dave Scarfo (SAI Group),,420,POINT (-73.79864 42.694925)
12/31/2023,CH-15070,05/16/2022,Central Hudson,Millerton,Dutchess,12546,Poughkeepsie,Millerton,7081,Battery,Infinity Solar Systems,NM,3.84,POINT (-73.5081475 41.9522832)
12/31/2023,DGINT-13162,07/13/2023,O&R,FLORIDA,Orange,10921,Central,Wisner,80-1-13,Battery,Sunrun Inc,NM,6,POINT (-74.357285 41.333585)
12/31/2023,DGINT-08999,01/14/2020,O&R,NEW CITY,Rockland,10956,East,Congers,22-2-13,Battery,Sunrun Inc,NM,7.6,POINT (-73.989275 41.142165)
12/31/2023,PAM-2020-83903,06/01/2021,PSEGLI,Fire Island Pines,Suffolk,11782,,,7HM644,Battery,Harvest Power LLC,NM,5,POINT (-73.084305 40.740795)
12/31/2023,DGINT-08943,01/10/2020,O&R,SUFFERN,Rockland,10901,East,Hillburn,17-2-13,Battery,SolarCity,NM,10,POINT (-74.14972 41.11335)
12/31/2023,6868,12/30/2020,NYSEG,Pine Bush,Ulster,12566,Liberty,NYS-WALDEN 358,2403658,Battery,Cypress Creek Renewables,CDG,2000,POINT (-74.299665 41.608545)
12/31/2023,18169,11/02/2021,RGE,ONTARIO,Wayne,14519,Sodus,0230RO5161-1102 Atlantic AVE,0230RO5161,Battery,SED dba GreenSpark Solar,NM,5.8,POINT (-77.286155 43.225795)
12/31/2023,20092,02/08/2023,NYSEG,Clifton Park,Saratoga,12065,Mechanicville,NYS-RAYLINSKI TAP 606,1205901,Battery,Solar City Corp DBA Tesla,NM,5.8,POINT (-73.743245 42.838995)
12/31/2023,PAM-2023-310194,03/07/2023,PSEGLI,MANHASSET,Nassau,11030,,,3D388,Battery,"Tesla, Inc.",NM,10,POINT (-73.70088 40.79652)
12/31/2023,106337,10/03/2017,National Grid,SCHENECTADY,Schenectady,12306,032 - Schenectady,BURDECK ST 265,36_32_26551,Battery,Diane Guzman (Solar City),NM,27,POINT (-73.97179 42.787655)
12/31/2023,19612,09/22/2022,NYSEG,CARMEL,Putnam,10512,Brewster,NYS-CRAFTS 423,1105723,Battery,Solar City Corp DBA Tesla,NM,5.8,POINT (-73.6569491 41.458999)
12/31/2023,PAM-2020-78076,06/01/2021,PSEGLI,WADING RIV,Suffolk,11792,,,8DR641,Battery,Harvest Power LLC,NM,8,POINT (-72.81421 40.96054)
12/31/2023,SDG-35086,12/03/2021,Con Ed,White Plains,Westchester,10603,CENY-W,Elmsford_No.2,62U2,Battery,Sunrun Inc,NM,3.8,POINT (-73.776322 41.0540848)
12/31/2023,SDG-02636,03/29/2018,Con Ed,Harrison,Westchester,10528,CENY-W,Harrison,76U3,Battery,SolarCity,NM,5,POINT (-73.715252 40.9701713)
12/31/2023,CH-15464,08/24/2022,Central Hudson,Hopewell Junction,Dutchess,12533,Fishkill,Shenandoah,8072,Battery,Tesla Energy Operations Inc.,NM,10,POINT (-73.811405 41.578885)
12/31/2023,PAM-2021-132925,12/03/2021,PSEGLI,PATCHOGUE,Suffolk,11772,,,8AX653,Battery,"Sunrun, Inc.",NM,5,POINT (-73.01189 40.764535)
12/31/2023,PAM-2019-74812,10/02/2019,PSEGLI,Amagansett,Suffolk,11930,,,9E991,Battery,TESLA,NM,15,POINT (-72.1091213 40.9787742)
12/31/2023,16018,08/11/2020,RGE,PITTSFORD,Monroe,14534,Canandaigua,0089RO5218-3091 Winton Rd S,0089RO5218,Battery,SED dba GreenSpark Solar,NM,9.8,POINT (-77.51551 43.09002)
12/31/2023,PAM-2021-163958,01/19/2022,PSEGLI,SMITHTOWN,Suffolk,11787,,,6L968,Battery,"Tesla, Inc.",NM,15,POINT (-73.199 40.854405)
12/31/2023,CH-13640,04/14/2021,Central Hudson,Napanoch,Ulster,12458,Kingston,Honk Falls,3072,Battery,SunCommon,NM,5,POINT (-74.3725544 41.7470812)
12/31/2023,PAM-2023-318438,04/13/2023,PSEGLI,LEVITTOWN,Nassau,11756,,,5RK265,Battery,"Tesla, Inc.",NM,10,POINT (-73.51867 40.72191)
12/31/2023,PAM-2023-372350,12/05/2023,PSEGLI,SYOSSET,Nassau,11791,,,5B212,Battery,"Sunrun, Inc.",NM,5,POINT (-73.499645 40.823605)
12/31/2023,PAM-2022-270088,02/13/2023,PSEGLI,DIX HILLS,Suffolk,11746,,,6W803,Battery,"Tesla, Inc.",NM,5,POINT (-73.410015 40.8429)
12/31/2023,544430,09/05/2023,National Grid,SCOTIA,Schenectady,12302,032-Schenectady,FRONT ST 360,36_32_36053,Battery,Shannon Hartz (Kasselman Solar),NM,3,POINT (-73.963267249 42.831357245)
12/31/2023,DGINT-10930,02/07/2022,O&R,GARNERVILLE,Rockland,10923,East,West Haverstraw,27-2-13,Battery,Sunrun Inc,NM,5.8,POINT (-73.9979403 41.204103)
12/31/2023,21658,05/25/2023,NYSEG,HAMMONDSPORT,Steuben,14840,Elmira,NYS-HAMMONDSPORT 243,5203843,Battery,Kerry E Lipp,NM,18,POINT (-77.224275 42.405515)
12/31/2023,DGINT-09854,02/22/2021,O&R,WEST NYACK,Rockland,10994,East,West Nyack,21-11-13,Battery,SolarCity,NM,7.68,POINT (-73.971635 41.094005)
12/31/2023,PAM-2018-61064,03/18/2019,PSEGLI,East Patchogue,Suffolk,11772,,,8AX649,Battery,Solar City,NM,5,POINT (-72.984579064 40.773335453)
12/31/2023,PAM-2022-233452,03/14/2023,PSEGLI,WYANDANCH,Suffolk,11798,,,6BR2N3,Battery,"Sunrun, Inc.",NM,5,POINT (-73.364285 40.75252)
12/31/2023,CH-11950,05/26/2021,Central Hudson,Kingston,Ulster,12401,Kingston,Boulevard,1013,Battery,Suncommon,NM,15,POINT (-74.002205 41.93112)
12/31/2023,SDG-50300,12/21/2022,Con Ed,Port Chester,Westchester,10573,CENY-W,Harrison,66U4,Battery,Tesla,NM,10,POINT (-73.665175 41.00778)
12/31/2023,PAM-2022-174357,02/11/2022,PSEGLI,FARMINGDALE,Nassau,11735,,,7UM657,Battery,"Tesla, Inc.",NM,5,POINT (-73.424565 40.71553)
12/31/2023,SDG-39262,02/22/2022,Con Ed,Ossining,Westchester,10562,CENY-W,Ossining_West,6W63,Battery,SolarCity,NM,5,POINT (-73.861495 41.159875)
12/31/2023,20743,03/07/2023,NYSEG,Livingston Manor,Sullivan,12758,Liberty,NYS-LIVINGSTON MANOR 070,2401970,Battery,Infinity Solar Systems,NM,5.76,POINT (-74.826805 41.90141)
12/31/2023,CH-15834,10/04/2022,Central Hudson,Red Hook,Dutchess,12571,Poughkeepsie,Milan,7062,Battery,"Tesla Energy Operations, Inc",NM,15.2,POINT (-73.879425 41.993645)
12/31/2023,PAM-2022-187092,10/19/2022,PSEGLI,MONTAUK,Suffolk,11954,,,9K942,Battery,"Tesla, Inc.",NM,5,POINT (-71.946795 41.03525)
12/31/2023,CH-14520,01/27/2022,Central Hudson,W Shokan,Ulster,12494,Kingston,Woodstock,3011,Battery,SunCommon,NM,5,POINT (-74.2822503 41.9680117)
12/31/2023,PAM-2020-81495,12/02/2020,PSEGLI,FRANKLIN SQ,Nassau,11010,,,2AB519,Battery,Sunation Solar Systems,NM,10,POINT (-73.6755374 40.7087917)
12/31/2023,PAM-2020-84386,08/24/2021,PSEGLI,STONY BROOK,Suffolk,11790,,,8W662,Battery,Long Island Power Solutions,NM,5.6,POINT (-73.1330031 40.9265234)
12/31/2023,PAM-2022-194238,07/22/2022,PSEGLI,GREAT NECK,Nassau,11023,,,3A147,Battery,"EmPower CES, LLC",NM,10,POINT (-73.730755 40.8004)
12/31/2023,PAM-2022-281253,06/08/2023,PSEGLI,SMITHTOWN,Suffolk,11787,,,6D634,Battery,"EmPower CES, LLC",NM,15,POINT (-73.199 40.854405)
12/31/2023,DGINT-10800,01/12/2022,O&R,SPRING VALLEY,Rockland,10977,East,Burns,19-11-13,Battery,Sunrun Inc,NM,7.6,POINT (-74.0448266 41.1106286)
12/31/2023,PAM-2020-84967,02/19/2021,PSEGLI,Plainview,Nassau,11803,,,5SK346,Battery,Sunrun_ Inc.,NM,15,POINT (-73.471725 40.77726)
12/31/2023,PAM-2022-267036,01/11/2023,PSEGLI,ROSLYN,Nassau,11576,,,4B117,Battery,"Tesla, Inc.",NM,10,POINT (-73.66226 40.798505)
12/31/2023,PAM-2022-172161,03/22/2022,PSEGLI,PATCHOGUE,Suffolk,11772,,,8AX653,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.01189 40.764535)
